,Date,HomeTeam,AwayTeam,avg_10fthg_h,avg_3fthg_h,expandfthg_h,avg_10ftag_h,avg_3ftag_h,expandftag_h,avg_10hthg_h,avg_3hthg_h,expandhthg_h,avg_10htag_h,avg_3htag_h,expandhtag_h,avg_10hs_h,avg_3hs_h,expandhs_h,avg_10as_h,avg_3as_h,expandas_h,avg_10hst_h,avg_3hst_h,expandhst_h,avg_10ast_h,avg_3ast_h,expandast_h,avg_10hf_h,avg_3hf_h,expandhf_h,avg_10af_h,avg_3af_h,expandaf_h,avg_10hc_h,avg_3hc_h,expandhc_h,avg_10ac_h,avg_3ac_h,expandac_h,avg_10fthg_a,avg_3fthg_a,expandfthg_a,avg_10ftag_a,avg_3ftag_a,expandftag_a,avg_10hthg_a,avg_3hthg_a,expandhthg_a,avg_10htag_a,avg_3htag_a,expandhtag_a,avg_10hs_a,avg_3hs_a,expandhs_a,avg_10as_a,avg_3as_a,expandas_a,avg_10hst_a,avg_3hst_a,expandhst_a,avg_10ast_a,avg_3ast_a,expandast_a,avg_10hf_a,avg_3hf_a,expandhf_a,avg_10af_a,avg_3af_a,expandaf_a,avg_10hc_a,avg_3hc_a,expandhc_a,avg_10ac_a,avg_3ac_a,expandac_a,FTR,avg3_goals_compare,avg3_away_goals_compare,avg3_home_goals_compare
1551,2010-01-17 00:00:00,Blackburn,Fulham,1.3,0.6666666666666666,1.6699363763976807,1.1,1.3333333333333333,1.0193824235141054,0.5,0.0,0.7698421490950048,0.5,0.3333333333333333,0.46353098783293284,14.0,14.333333333333334,13.447305570565817,9.8,11.666666666666666,11.437603816972022,7.4,7.666666666666667,7.461278671654312,5.3,7.0,6.685490589446537,12.2,9.333333333333334,12.249371249836564,13.2,11.666666666666666,12.096587371989035,5.6,3.3333333333333335,6.396323247610311,3.8,4.0,5.338439293205503,1.6,2.0,2.0802984323226754,1.1,1.3333333333333333,1.1165377513086414,0.8,1.0,0.7915276719521634,0.3,0.3333333333333333,0.4609373300796677,13.8,13.0,14.564343499651606,8.7,9.666666666666666,10.70395688965553,7.1,9.333333333333334,8.052041791677585,4.2,5.333333333333333,5.903862601077889,11.3,11.333333333333334,12.02751921645451,11.2,9.333333333333334,12.602918230679624,7.5,8.333333333333334,6.156124156677263,5.0,6.666666666666667,4.5761929946053925,1.0,1.3333333333333335,0.0,0.6666666666666666
1552,2010-01-27 00:00:00,Blackburn,Wigan,1.5,1.3333333333333333,1.6699363763976807,0.9,1.3333333333333333,1.0193824235141054,0.6,0.3333333333333333,0.7698421490950048,0.4,0.3333333333333333,0.46353098783293284,13.4,15.0,13.447305570565817,10.4,11.333333333333334,11.437603816972022,7.2,9.0,7.461278671654312,5.7,6.333333333333333,6.685490589446537,12.4,9.0,12.249371249836564,13.2,11.666666666666666,12.096587371989035,5.4,4.0,6.396323247610311,4.0,3.3333333333333335,5.338439293205503,3.1,2.3333333333333335,2.8181818181818183,1.1,1.0,1.1818181818181819,1.0,1.3333333333333333,0.9090909090909091,0.2,0.0,0.2727272727272727,17.9,14.666666666666666,17.272727272727273,11.5,13.0,11.727272727272727,9.9,9.0,9.454545454545455,6.6,8.333333333333334,6.636363636363637,11.4,10.666666666666666,11.727272727272727,12.8,12.666666666666666,12.909090909090908,7.5,8.0,7.181818181818182,3.3,2.0,3.5454545454545454,1.0,1.0000000000000002,0.33333333333333326,0.0
1553,2010-02-10 00:00:00,Blackburn,Hull,1.7,2.0,1.6699363763976807,1.0,1.0,1.0193824235141054,0.7,0.6666666666666666,0.7698421490950048,0.4,0.0,0.46353098783293284,12.8,15.0,13.447305570565817,10.6,13.333333333333334,11.437603816972022,7.0,8.333333333333334,7.461278671654312,6.0,8.333333333333334,6.685490589446537,13.1,13.333333333333334,12.249371249836564,12.7,14.0,12.096587371989035,5.4,4.0,6.396323247610311,4.4,5.333333333333333,5.338439293205503,2.7,2.0,2.0802984323226754,0.5,0.6666666666666666,1.1165377513086414,1.1,0.6666666666666666,0.7915276719521634,0.2,0.0,0.4609373300796677,17.1,22.0,14.564343499651606,7.3,9.333333333333334,10.70395688965553,9.5,13.0,8.052041791677585,3.5,4.333333333333333,5.903862601077889,12.5,11.333333333333334,12.02751921645451,12.6,13.0,12.602918230679624,9.4,11.333333333333334,6.156124156677263,3.7,5.666666666666667,4.5761929946053925,1.0,0.0,0.33333333333333337,1.0
1554,2010-02-21 00:00:00,Blackburn,Bolton,1.5,1.6666666666666667,1.6699363763976807,0.9,0.3333333333333333,1.0193824235141054,0.7,1.0,0.7698421490950048,0.4,0.0,0.46353098783293284,13.5,14.666666666666666,13.447305570565817,10.4,11.333333333333334,11.437603816972022,7.0,8.0,7.461278671654312,5.9,7.0,6.685490589446537,13.2,16.0,12.249371249836564,12.4,11.666666666666666,12.096587371989035,5.0,4.666666666666667,6.396323247610311,4.4,6.0,5.338439293205503,2.0,1.3333333333333333,1.7769230769230768,0.9,0.0,1.1,0.8,0.6666666666666666,0.7923076923076923,0.6,0.0,0.4653846153846154,13.4,10.333333333333334,13.7,10.0,7.666666666666667,10.707692307692307,7.6,3.6666666666666665,7.619230769230769,4.7,2.0,5.915384615384616,11.0,8.666666666666666,11.788461538461538,14.4,12.333333333333334,12.465384615384615,8.6,7.0,6.076923076923077,4.1,5.0,5.0115384615384615,1.0,0.3333333333333335,0.3333333333333333,1.3333333333333335
1556,2010-03-24 00:00:00,Blackburn,Birmingham,1.4,1.6666666666666667,1.6699363763976807,0.7,0.3333333333333333,1.0193824235141054,0.4,0.6666666666666666,0.7698421490950048,0.3,0.3333333333333333,0.46353098783293284,12.8,13.333333333333334,13.447305570565817,10.9,10.333333333333334,11.437603816972022,6.8,7.0,7.461278671654312,6.4,6.333333333333333,6.685490589446537,12.5,13.0,12.249371249836564,12.0,11.333333333333334,12.096587371989035,5.2,5.666666666666667,6.396323247610311,5.1,6.666666666666667,5.338439293205503,1.6,2.0,2.0802984323226754,1.2,1.3333333333333333,1.1165377513086414,0.8,0.6666666666666666,0.7915276719521634,0.7,1.0,0.4609373300796677,15.5,11.0,14.564343499651606,9.3,13.333333333333334,10.70395688965553,8.6,7.666666666666667,8.052041791677585,5.7,8.666666666666666,5.903862601077889,11.0,9.666666666666666,12.02751921645451,10.1,12.333333333333334,12.602918230679624,6.1,5.0,6.156124156677263,4.5,5.666666666666667,4.5761929946053925,1.0,0.33333333333333326,1.0,1.3333333333333335
1558,2010-04-17 00:00:00,Blackburn,Everton,1.3,1.0,1.6699363763976807,0.7,0.6666666666666666,1.0193824235141054,0.5,0.3333333333333333,0.7698421490950048,0.2,0.3333333333333333,0.46353098783293284,12.4,8.333333333333334,13.447305570565817,11.4,11.666666666666666,11.437603816972022,7.2,6.0,7.461278671654312,6.8,6.333333333333333,6.685490589446537,13.3,14.0,12.249371249836564,11.3,10.333333333333334,12.096587371989035,4.1,3.0,6.396323247610311,5.7,8.0,5.338439293205503,1.3,0.6666666666666666,1.7544378698224852,1.4,1.3333333333333333,1.0562130177514792,0.7,0.0,0.7662721893491125,0.7,0.6666666666666666,0.44970414201183434,11.1,10.333333333333334,13.801775147928995,11.9,15.0,10.659763313609467,5.9,4.666666666666667,7.742603550295858,7.7,10.0,5.828402366863905,12.5,12.0,11.68639053254438,13.7,10.333333333333334,12.523668639053254,5.7,5.666666666666667,6.15680473372781,6.6,5.666666666666667,4.920118343195266,2.0,0.33333333333333337,0.6666666666666666,0.33333333333333337
1559,2010-05-03 00:00:00,Blackburn,Arsenal,1.5,1.3333333333333333,1.6699363763976807,1.0,1.3333333333333333,1.0193824235141054,0.5,0.3333333333333333,0.7698421490950048,0.3,0.3333333333333333,0.46353098783293284,13.0,10.666666666666666,13.447305570565817,11.0,10.666666666666666,11.437603816972022,7.9,8.0,7.461278671654312,6.1,5.0,6.685490589446537,13.3,15.666666666666666,12.249371249836564,11.4,10.666666666666666,12.096587371989035,4.4,3.3333333333333335,6.396323247610311,5.1,5.0,5.338439293205503,1.2,2.0,2.0802984323226754,1.6,1.3333333333333333,1.1165377513086414,0.6,0.3333333333333333,0.7915276719521634,0.7,0.3333333333333333,0.4609373300796677,9.4,12.0,14.564343499651606,14.9,14.333333333333334,10.70395688965553,4.9,8.0,8.052041791677585,8.9,9.0,5.903862601077889,13.4,13.666666666666666,12.02751921645451,10.4,12.0,12.602918230679624,3.8,5.0,6.156124156677263,6.4,5.0,4.5761929946053925,1.0,0.6666666666666667,0.0,0.0
1560,2009-08-15 00:00:00,Bolton,Sunderland,1.6955555555555553,1.7249999999999996,1.0,1.0294444444444455,1.064583333333333,1.0,0.7516666666666669,0.7468749999999997,0.5,0.4333333333333334,0.4635416666666667,0.5,13.612777777777781,13.677083333333332,10.0,10.604999999999993,10.677083333333337,10.0,7.587777777777775,7.678124999999996,4.5,5.8011111111111155,5.8937500000000025,5.0,11.655000000000001,11.669791666666656,12.0,12.724999999999994,12.71354166666667,11.5,6.228888888888884,6.190625,6.5,4.969444444444442,4.984375,5.0,1.7077777777777783,1.73125,1.0,1.0266666666666664,1.0614583333333325,1.5,0.7583333333333332,0.7489583333333333,0.0,0.43277777777777804,0.4593749999999999,0.5,13.661111111111108,13.703124999999996,18.5,10.583333333333332,10.67708333333334,13.0,7.618333333333333,7.708333333333334,9.5,5.799999999999997,5.9020833333333345,7.0,11.611666666666666,11.645833333333334,13.0,12.677222222222225,12.688541666666664,19.0,6.245555555555557,6.1760416666666655,8.0,4.987777777777778,4.989583333333334,5.5,2.0,0.006250000000000311,0.0031250000000004885,0.6604166666666667
1561,2009-08-29 00:00:00,Bolton,Liverpool,1.6955555555555553,1.7249999999999996,1.4814814814814814,1.0294444444444455,1.064583333333333,0.8518518518518519,0.7516666666666669,0.7468749999999997,0.7037037037037037,0.4333333333333334,0.4635416666666667,0.48148148148148145,13.612777777777781,13.677083333333332,12.296296296296296,10.604999999999993,10.677083333333337,11.518518518518519,7.587777777777775,7.678124999999996,6.481481481481482,5.8011111111111155,5.8937500000000025,7.0,11.655000000000001,11.669791666666656,12.296296296296296,12.724999999999994,12.71354166666667,12.185185185185185,6.228888888888884,6.190625,6.851851851851852,4.969444444444442,4.984375,5.2592592592592595,1.7077777777777783,1.73125,2.4444444444444446,1.0266666666666664,1.0614583333333325,1.1481481481481481,0.7583333333333332,0.7489583333333333,0.8148148148148148,0.43277777777777804,0.4593749999999999,0.4074074074074074,13.661111111111108,13.703124999999996,14.0,10.583333333333332,10.67708333333334,11.037037037037036,7.618333333333333,7.708333333333334,8.037037037037036,5.799999999999997,5.9020833333333345,6.185185185185185,11.611666666666666,11.645833333333334,12.444444444444445,12.677222222222225,12.688541666666664,11.88888888888889,6.245555555555557,6.1760416666666655,5.666666666666667,4.987777777777778,4.989583333333334,4.592592592592593,2.0,0.006250000000000311,0.0031250000000004885,0.6604166666666667
1564,2009-10-25 00:00:00,Bolton,Everton,1.6955555555555553,1.6666666666666667,1.6699363763976807,1.0294444444444455,2.0,1.0193824235141054,0.7516666666666669,0.6666666666666666,0.7698421490950048,0.4333333333333334,0.6666666666666666,0.46353098783293284,13.612777777777781,10.333333333333334,13.447305570565817,10.604999999999993,17.666666666666668,11.437603816972022,7.587777777777775,6.333333333333333,7.461278671654312,5.8011111111111155,9.666666666666666,6.685490589446537,11.655000000000001,11.666666666666666,12.249371249836564,12.724999999999994,11.333333333333334,12.096587371989035,6.228888888888884,4.666666666666667,6.396323247610311,4.969444444444442,7.666666666666667,5.338439293205503,1.7077777777777783,1.0,1.9782608695652173,1.0266666666666664,0.6666666666666666,1.184782608695652,0.7583333333333332,0.3333333333333333,0.8043478260869565,0.43277777777777804,0.6666666666666666,0.5652173913043478,13.661111111111108,12.666666666666666,13.815217391304348,10.583333333333332,11.666666666666666,10.445652173913043,7.618333333333333,8.0,7.565217391304348,5.799999999999997,8.333333333333334,5.706521739130435,11.611666666666666,10.333333333333334,12.097826086956522,12.677222222222225,13.333333333333334,12.380434782608695,6.245555555555557,4.333333333333333,5.956521739130435,4.987777777777778,5.333333333333333,4.673913043478261,1.0,0.6666666666666667,1.3333333333333335,0.33333333333333326
1565,2009-10-31 00:00:00,Bolton,Chelsea,1.6955555555555553,2.0,1.6699363763976807,1.0294444444444455,1.6666666666666667,1.0193824235141054,0.7516666666666669,1.0,0.7698421490950048,0.4333333333333334,0.6666666666666666,0.46353098783293284,13.612777777777781,11.666666666666666,13.447305570565817,10.604999999999993,14.666666666666666,11.437603816972022,7.587777777777775,7.333333333333333,7.461278671654312,5.8011111111111155,9.0,6.685490589446537,11.655000000000001,11.666666666666666,12.249371249836564,12.724999999999994,14.0,12.096587371989035,6.228888888888884,4.333333333333333,6.396323247610311,4.969444444444442,5.333333333333333,5.338439293205503,1.7077777777777783,2.0,1.9690721649484537,1.0266666666666664,1.3333333333333333,1.175257731958763,0.7583333333333332,1.0,0.7938144329896907,0.43277777777777804,0.6666666666666666,0.5670103092783505,13.661111111111108,8.666666666666666,13.77319587628866,10.583333333333332,17.666666666666668,10.43298969072165,7.618333333333333,5.333333333333333,7.546391752577319,5.799999999999997,10.333333333333334,5.711340206185567,11.611666666666666,14.333333333333334,12.164948453608247,12.677222222222225,11.666666666666666,12.412371134020619,6.245555555555557,4.666666666666667,5.979381443298969,4.987777777777778,10.0,4.690721649484536,2.0,0.0,0.3333333333333335,0.33333333333333326
1566,2009-11-22 00:00:00,Bolton,Blackburn,1.6955555555555553,1.6666666666666667,1.6699363763976807,1.0294444444444455,2.6666666666666665,1.0193824235141054,0.7516666666666669,1.0,0.7698421490950048,0.4333333333333334,1.0,0.46353098783293284,13.612777777777781,13.0,13.447305570565817,10.604999999999993,20.333333333333332,11.437603816972022,7.587777777777775,7.666666666666667,7.461278671654312,5.8011111111111155,12.666666666666666,6.685490589446537,11.655000000000001,12.666666666666666,12.249371249836564,12.724999999999994,12.666666666666666,12.096587371989035,6.228888888888884,5.666666666666667,6.396323247610311,4.969444444444442,6.666666666666667,5.338439293205503,1.7077777777777783,4.333333333333333,2.024193548387097,1.0266666666666664,0.6666666666666666,1.0725806451612903,0.7583333333333332,1.3333333333333333,0.8467741935483871,0.43277777777777804,0.6666666666666666,0.49193548387096775,13.661111111111108,23.333333333333332,14.137096774193548,10.583333333333332,4.666666666666667,10.056451612903226,7.618333333333333,14.666666666666666,7.887096774193548,5.799999999999997,3.3333333333333335,5.57258064516129,11.611666666666666,9.0,11.943548387096774,12.677222222222225,13.666666666666666,12.306451612903226,6.245555555555557,7.666666666666667,6.07258064516129,4.987777777777778,1.0,4.637096774193548,2.0,2.666666666666666,2.0,0.9999999999999998
1568,2009-12-15 00:00:00,Bolton,West Ham,1.6955555555555553,1.0,1.6699363763976807,1.0294444444444455,3.0,1.0193824235141054,0.7516666666666669,0.6666666666666666,0.7698421490950048,0.4333333333333334,1.3333333333333333,0.46353098783293284,13.612777777777781,14.0,13.447305570565817,10.604999999999993,18.666666666666668,11.437603816972022,7.587777777777775,7.333333333333333,7.461278671654312,5.8011111111111155,11.333333333333334,6.685490589446537,11.655000000000001,11.0,12.249371249836564,12.724999999999994,9.333333333333334,12.096587371989035,6.228888888888884,6.666666666666667,6.396323247610311,4.969444444444442,8.666666666666666,5.338439293205503,1.7077777777777783,2.0,2.0802984323226754,1.0266666666666664,1.6666666666666667,1.1165377513086414,0.7583333333333332,1.3333333333333333,0.7915276719521634,0.43277777777777804,1.3333333333333333,0.4609373300796677,13.661111111111108,15.0,14.564343499651606,10.583333333333332,15.0,10.70395688965553,7.618333333333333,8.0,8.052041791677585,5.799999999999997,8.666666666666666,5.903862601077889,11.611666666666666,11.0,12.02751921645451,12.677222222222225,15.333333333333334,12.602918230679624,6.245555555555557,7.666666666666667,6.156124156677263,4.987777777777778,4.333333333333333,4.5761929946053925,1.0,1.0,1.3333333333333333,2.0
1570,2010-01-17 00:00:00,Bolton,Arsenal,1.6,2.6666666666666665,1.6699363763976807,2.1,2.0,1.0193824235141054,0.7,1.0,0.7698421490950048,0.8,0.6666666666666666,0.46353098783293284,13.5,17.0,13.447305570565817,16.7,11.666666666666666,11.437603816972022,7.0,8.666666666666666,7.461278671654312,10.1,6.333333333333333,6.685490589446537,12.2,11.666666666666666,12.249371249836564,11.2,11.333333333333334,12.096587371989035,5.8,7.0,6.396323247610311,7.2,7.0,5.338439293205503,1.4,1.0,2.0802984323226754,2.3,2.3333333333333335,1.1165377513086414,0.3,0.6666666666666666,0.7915276719521634,1.2,1.0,0.4609373300796677,9.8,8.0,14.564343499651606,13.0,12.666666666666666,10.70395688965553,5.5,4.0,8.052041791677585,6.8,8.0,5.903862601077889,13.9,14.666666666666666,12.02751921645451,12.1,10.0,12.602918230679624,3.7,2.6666666666666665,6.156124156677263,7.0,6.666666666666667,4.5761929946053925,2.0,1.6666666666666665,0.3333333333333335,0.6666666666666665
1571,2010-01-26 00:00:00,Bolton,Burnley,1.6,1.6666666666666667,1.6699363763976807,2.2,1.6666666666666667,1.0193824235141054,0.7,0.3333333333333333,0.7698421490950048,0.8,0.3333333333333333,0.46353098783293284,13.6,17.0,13.447305570565817,16.1,11.666666666666666,11.437603816972022,7.3,8.0,7.461278671654312,9.7,7.333333333333333,6.685490589446537,11.9,12.333333333333334,12.249371249836564,10.7,10.0,12.096587371989035,5.6,6.0,6.396323247610311,6.9,5.333333333333333,5.338439293205503,3.2,2.3333333333333335,2.0802984323226754,0.8,0.0,1.1165377513086414,1.3,0.3333333333333333,0.7915276719521634,0.3,0.0,0.4609373300796677,17.5,20.0,14.564343499651606,9.7,11.0,10.70395688965553,10.7,13.0,8.052041791677585,5.7,6.666666666666667,5.903862601077889,11.5,12.0,12.02751921645451,11.7,11.333333333333334,12.602918230679624,5.8,7.333333333333333,6.156124156677263,4.2,4.0,4.5761929946053925,1.0,0.6666666666666667,1.6666666666666667,0.0
1573,2010-02-27 00:00:00,Bolton,Wolves,1.4,0.3333333333333333,1.6699363763976807,1.8,0.6666666666666666,1.0193824235141054,0.7,0.3333333333333333,0.7698421490950048,0.7,0.3333333333333333,0.46353098783293284,14.7,14.0,13.447305570565817,14.2,10.333333333333334,11.437603816972022,8.0,7.666666666666667,7.461278671654312,8.6,6.0,6.685490589446537,11.9,11.0,12.249371249836564,11.2,9.333333333333334,12.096587371989035,5.3,2.6666666666666665,6.396323247610311,6.4,5.333333333333333,5.338439293205503,2.4,2.0,2.0802984323226754,1.0,1.0,1.1165377513086414,1.0,0.3333333333333333,0.7915276719521634,0.2,0.3333333333333333,0.4609373300796677,13.6,12.333333333333334,14.564343499651606,8.9,10.333333333333334,10.70395688965553,8.5,8.0,8.052041791677585,4.7,3.6666666666666665,5.903862601077889,10.9,12.0,12.02751921645451,13.3,12.666666666666666,12.602918230679624,6.3,7.333333333333333,6.156124156677263,4.8,4.0,4.5761929946053925,1.0,1.6666666666666667,0.33333333333333337,0.3333333333333333
1574,2010-03-13 00:00:00,Bolton,Wigan,1.3,0.6666666666666666,1.6699363763976807,1.6,0.0,1.0193824235141054,0.7,0.6666666666666666,0.7698421490950048,0.6,0.0,0.46353098783293284,15.1,15.333333333333334,13.447305570565817,13.1,7.666666666666667,11.437603816972022,8.0,8.666666666666666,7.461278671654312,8.1,4.333333333333333,6.685490589446537,11.4,10.0,12.249371249836564,10.2,9.666666666666666,12.096587371989035,5.5,4.333333333333333,6.396323247610311,6.9,7.666666666666667,5.338439293205503,2.7,1.3333333333333333,2.5,1.1,0.6666666666666666,1.0714285714285714,1.1,0.6666666666666666,0.8571428571428571,0.3,0.3333333333333333,0.2857142857142857,15.3,11.333333333333334,16.0,12.0,12.666666666666666,11.928571428571429,8.8,6.666666666666667,8.857142857142858,6.5,5.333333333333333,6.357142857142857,13.1,16.0,12.642857142857142,12.3,15.0,13.357142857142858,6.2,3.0,6.285714285714286,3.8,5.333333333333333,3.9285714285714284,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666
1575,2010-03-27 00:00:00,Bolton,Man United,1.4,1.6666666666666667,1.6699363763976807,1.4,0.0,1.0193824235141054,0.6,0.6666666666666666,0.7698421490950048,0.5,0.0,0.46353098783293284,14.7,13.333333333333334,13.447305570565817,12.7,8.666666666666666,11.437603816972022,7.8,8.666666666666666,7.461278671654312,7.6,5.0,6.685490589446537,12.0,12.666666666666666,12.249371249836564,10.0,10.333333333333334,12.096587371989035,5.4,4.0,6.396323247610311,7.1,7.333333333333333,5.338439293205503,1.2,1.3333333333333333,2.0802984323226754,1.8,1.0,1.1165377513086414,0.5,0.6666666666666666,0.7915276719521634,0.7,0.6666666666666666,0.4609373300796677,12.2,11.0,14.564343499651606,14.9,12.666666666666666,10.70395688965553,7.2,6.333333333333333,8.052041791677585,7.6,5.666666666666667,5.903862601077889,10.9,10.0,12.02751921645451,12.0,9.333333333333334,12.602918230679624,3.3,2.3333333333333335,6.156124156677263,7.1,7.666666666666667,4.5761929946053925,2.0,0.3333333333333335,1.0,1.6666666666666667
1576,2010-04-03 00:00:00,Bolton,Aston Villa,1.4,1.6666666666666667,1.6699363763976807,1.4,1.3333333333333333,1.0193824235141054,0.6,0.6666666666666666,0.7698421490950048,0.5,0.3333333333333333,0.46353098783293284,14.6,12.666666666666666,13.447305570565817,11.3,10.666666666666666,11.437603816972022,8.2,8.333333333333334,7.461278671654312,6.7,6.333333333333333,6.685490589446537,12.5,14.666666666666666,12.249371249836564,10.8,11.333333333333334,12.096587371989035,5.7,7.0,6.396323247610311,6.7,7.666666666666667,5.338439293205503,1.4,2.6666666666666665,1.7232704402515724,1.0,1.0,1.0849056603773586,0.5,1.0,0.7547169811320755,0.6,0.6666666666666666,0.4591194968553459,15.4,12.0,13.729559748427674,10.3,11.666666666666666,10.757861635220126,8.5,7.666666666666667,7.688679245283019,5.9,6.666666666666667,5.889937106918239,9.9,9.333333333333334,11.716981132075471,12.3,8.333333333333334,12.40880503144654,8.2,7.666666666666667,6.172955974842767,5.8,6.666666666666667,4.959119496855346,2.0,0.9999999999999998,0.33333333333333326,0.3333333333333335
1578,2010-05-09 00:00:00,Bolton,Birmingham,1.3,0.6666666666666666,1.6699363763976807,1.2,2.3333333333333335,1.0193824235141054,0.6,0.6666666666666666,0.7698421490950048,0.3,0.6666666666666666,0.46353098783293284,14.7,14.0,13.447305570565817,11.0,13.0,11.437603816972022,8.6,10.0,7.461278671654312,6.5,7.666666666666667,6.685490589446537,13.0,14.333333333333334,12.249371249836564,11.4,14.0,12.096587371989035,6.3,9.666666666666666,6.396323247610311,6.4,6.333333333333333,5.338439293205503,2.0,2.6666666666666665,2.0802984323226754,0.8,0.6666666666666666,1.1165377513086414,1.0,1.3333333333333333,0.7915276719521634,0.5,0.3333333333333333,0.4609373300796677,13.8,12.0,14.564343499651606,9.4,9.666666666666666,10.70395688965553,8.4,7.0,8.052041791677585,6.1,7.333333333333333,5.903862601077889,11.7,14.0,12.02751921645451,11.1,11.666666666666666,12.602918230679624,6.2,6.666666666666667,6.156124156677263,5.2,5.0,4.5761929946053925,1.0,2.0,1.666666666666667,1.666666666666667
1579,2009-08-15 00:00:00,Chelsea,Hull,1.6955555555555553,1.7249999999999996,1.3333333333333333,1.0294444444444455,1.064583333333333,0.6666666666666666,0.7516666666666669,0.7468749999999997,1.0,0.4333333333333334,0.4635416666666667,0.3333333333333333,13.612777777777781,13.677083333333332,9.0,10.604999999999993,10.677083333333337,12.333333333333334,7.587777777777775,7.678124999999996,4.666666666666667,5.8011111111111155,5.8937500000000025,7.333333333333333,11.655000000000001,11.669791666666656,13.666666666666666,12.724999999999994,12.71354166666667,11.666666666666666,6.228888888888884,6.190625,6.666666666666667,4.969444444444442,4.984375,5.0,1.7077777777777783,1.73125,2.0,1.0266666666666664,1.0614583333333325,1.0,0.7583333333333332,0.7489583333333333,0.3333333333333333,0.43277777777777804,0.4593749999999999,0.3333333333333333,13.661111111111108,13.703124999999996,20.0,10.583333333333332,10.67708333333334,11.333333333333334,7.618333333333333,7.708333333333334,10.0,5.799999999999997,5.9020833333333345,6.333333333333333,11.611666666666666,11.645833333333334,10.666666666666666,12.677222222222225,12.688541666666664,18.666666666666668,6.245555555555557,6.1760416666666655,7.333333333333333,4.987777777777778,4.989583333333334,5.0,1.0,0.006250000000000311,0.0031250000000004885,0.6604166666666667
1580,2009-08-29 00:00:00,Chelsea,Burnley,1.6955555555555553,1.7249999999999996,1.4285714285714286,1.0294444444444455,1.064583333333333,0.8928571428571429,0.7516666666666669,0.7468749999999997,0.6785714285714286,0.4333333333333334,0.4635416666666667,0.5,13.612777777777781,13.677083333333332,12.321428571428571,10.604999999999993,10.677083333333337,11.357142857142858,7.587777777777775,7.678124999999996,6.571428571428571,5.8011111111111155,5.8937500000000025,6.821428571428571,11.655000000000001,11.669791666666656,12.107142857142858,12.724999999999994,12.71354166666667,11.964285714285714,6.228888888888884,6.190625,6.785714285714286,4.969444444444442,4.984375,5.071428571428571,1.7077777777777783,1.73125,2.4642857142857144,1.0266666666666664,1.0614583333333325,1.1071428571428572,0.7583333333333332,0.7489583333333333,0.8214285714285714,0.43277777777777804,0.4593749999999999,0.39285714285714285,13.661111111111108,13.703124999999996,14.178571428571429,10.583333333333332,10.67708333333334,10.964285714285714,7.618333333333333,7.708333333333334,8.0,5.799999999999997,5.9020833333333345,6.142857142857143,11.611666666666666,11.645833333333334,12.357142857142858,12.677222222222225,12.688541666666664,11.75,6.245555555555557,6.1760416666666655,5.642857142857143,4.987777777777778,4.989583333333334,4.642857142857143,1.0,0.006250000000000311,0.0031250000000004885,0.6604166666666667
1581,2009-09-20 00:00:00,Chelsea,Tottenham,1.6955555555555553,1.7249999999999996,1.4423076923076923,1.0294444444444455,1.064583333333333,1.0961538461538463,0.7516666666666669,0.7468749999999997,0.6538461538461539,0.4333333333333334,0.4635416666666667,0.5,13.612777777777781,13.677083333333332,12.807692307692308,10.604999999999993,10.677083333333337,12.134615384615385,7.587777777777775,7.678124999999996,6.980769230769231,5.8011111111111155,5.8937500000000025,7.25,11.655000000000001,11.669791666666656,12.48076923076923,12.724999999999994,12.71354166666667,11.615384615384615,6.228888888888884,6.190625,5.903846153846154,4.969444444444442,4.984375,5.769230769230769,1.7077777777777783,1.73125,2.1153846153846154,1.0266666666666664,1.0614583333333325,1.2115384615384615,0.7583333333333332,0.7489583333333333,0.8461538461538461,0.43277777777777804,0.4593749999999999,0.5192307692307693,13.661111111111108,13.703124999999996,13.903846153846153,10.583333333333332,10.67708333333334,10.75,7.618333333333333,7.708333333333334,7.653846153846154,5.799999999999997,5.9020833333333345,6.038461538461538,11.611666666666666,11.645833333333334,11.788461538461538,12.677222222222225,12.688541666666664,12.134615384615385,6.245555555555557,6.1760416666666655,5.826923076923077,4.987777777777778,4.989583333333334,4.634615384615385,1.0,0.006250000000000311,0.0031250000000004885,0.6604166666666667
